  TITLE "Exercise"
  VARIABLES = "x","t","u0","u(t)","error"
  zone I = 101, J = 1, K = 1, F = POINT
  zone I =   101, J = 1, K = 1, F = POINT
 -1.000     0.008000     0.000000     0.000000     0.000000
 -0.980     0.008000     0.000000     0.000000     0.000000
 -0.960     0.008000     0.000000     0.000000     0.000000
 -0.940     0.008000     0.000000     0.000000     0.000000
 -0.920     0.008000     0.000000     0.000000     0.000000
 -0.900     0.008000     0.000000     0.000000     0.000000
 -0.880     0.008000     0.000000     0.000000     0.000000
 -0.860     0.008000     0.000000     0.000000     0.000000
 -0.840     0.008000     0.000000     0.000001     0.000001
 -0.820     0.008000     0.000000     0.000041     0.000041
 -0.800     0.008000     0.000000     0.002016     0.002016
 -0.780     0.008000     0.080000     0.039062     0.040938
 -0.760     0.008000     0.160000     0.124863     0.035137
 -0.740     0.008000     0.240000     0.208535     0.031465
 -0.720     0.008000     0.320000     0.289139     0.030861
 -0.700     0.008000     0.400000     0.380051     0.019949
 -0.680     0.008000     0.320000     0.356654     0.036654
 -0.660     0.008000     0.240000     0.273437     0.033437
 -0.640     0.008000     0.160000     0.191796     0.031796
 -0.620     0.008000     0.080000     0.110184     0.030184
 -0.600     0.008000     0.000000     0.023730     0.023730
 -0.580     0.008000     0.000000     0.000467     0.000467
 -0.560     0.008000     0.000000     0.000023     0.000023
 -0.540     0.008000     0.000000     0.000001     0.000001
 -0.520     0.008000     0.000000     0.000000     0.000000
 -0.500     0.008000     0.000000     0.000000     0.000000
 -0.480     0.008000     0.000000     0.000000     0.000000
 -0.460     0.008000     0.000000     0.000000     0.000000
 -0.440     0.008000     0.000000     0.000000     0.000000
 -0.420     0.008000     0.000000     0.000000     0.000000
 -0.400     0.008000     0.000000     0.000000     0.000000
 -0.380     0.008000     0.000000     0.000000     0.000000
 -0.360     0.008000     0.000000     0.000000     0.000000
 -0.340     0.008000     0.000000     0.000000     0.000000
 -0.320     0.008000     0.000000     0.000000     0.000000
 -0.300     0.008000     0.000000     0.000000     0.000000
 -0.280     0.008000     0.000000     0.000000     0.000000
 -0.260     0.008000     0.000000     0.000014     0.000014
 -0.240     0.008000     0.000000     0.000971     0.000971
 -0.220     0.008000     0.000000     0.048977     0.048977
 -0.200     0.008000     1.000000     0.586596     0.413404
 -0.180     0.008000     1.000000     0.964719     0.035281
 -0.160     0.008000     1.000000     0.998762     0.001238
 -0.140     0.008000     1.000000     0.999962     0.000038
 -0.120     0.008000     1.000000     0.999999     0.000001
 -0.100     0.008000     1.000000     1.000000     0.000000
 -0.080     0.008000     1.000000     1.000000     0.000000
 -0.060     0.008000     1.000000     1.000000     0.000000
 -0.040     0.008000     1.000000     1.000000     0.000000
 -0.020     0.008000     1.000000     1.000000     0.000000
  0.000     0.008000     1.000000     1.000000     0.000000
  0.020     0.008000     1.000000     1.000000     0.000000
  0.040     0.008000     1.000000     1.000000     0.000000
  0.060     0.008000     1.000000     1.000000     0.000000
  0.080     0.008000     1.000000     1.000000     0.000000
  0.100     0.008000     1.000000     1.000000     0.000000
  0.120     0.008000     1.000000     1.000000     0.000000
  0.140     0.008000     1.000000     1.000000     0.000000
  0.160     0.008000     1.000000     0.999986     0.000014
  0.180     0.008000     1.000000     0.999029     0.000971
  0.200     0.008000     1.000000     0.951023     0.048977
  0.220     0.008000     0.000000     0.413404     0.413404
  0.240     0.008000     0.000000     0.035281     0.035281
  0.260     0.008000     0.000000     0.001238     0.001238
  0.280     0.008000     0.000000     0.000038     0.000038
  0.300     0.008000     0.000000     0.000001     0.000001
  0.320     0.008000     0.000000     0.000000     0.000000
  0.340     0.008000     0.000000     0.000000     0.000000
  0.360     0.008000     0.000000     0.000000     0.000000
  0.380     0.008000     0.000000     0.000033     0.000033
  0.400     0.008000     0.000000     0.001589     0.001589
  0.420     0.008000     0.062574     0.030641     0.031933
  0.440     0.008000     0.123607     0.097023     0.026584
  0.460     0.008000     0.181596     0.159190     0.022406
  0.480     0.008000     0.235114     0.214322     0.020792
  0.500     0.008000     0.282843     0.264482     0.018361
  0.520     0.008000     0.323607     0.308218     0.015389
  0.540     0.008000     0.356403     0.344296     0.012106
  0.560     0.008000     0.380423     0.371910     0.008513
  0.580     0.008000     0.395075     0.390367     0.004708
  0.600     0.008000     0.400000     0.399211     0.000789
  0.620     0.008000     0.395075     0.398225     0.003149
  0.640     0.008000     0.380423     0.387433     0.007011
  0.660     0.008000     0.356403     0.367102     0.010699
  0.680     0.008000     0.323607     0.337730     0.014124
  0.700     0.008000     0.282843     0.300045     0.017203
  0.720     0.008000     0.235114     0.254977     0.019863
  0.740     0.008000     0.181596     0.203555     0.021959
  0.760     0.008000     0.123607     0.147392     0.023785
  0.780     0.008000     0.062574     0.085758     0.023184
  0.800     0.008000     0.000000     0.018588     0.018588
  0.820     0.008000     0.000000     0.000377     0.000377
  0.840     0.008000     0.000000     0.000018     0.000018
  0.860     0.008000     0.000000     0.000001     0.000001
  0.880     0.008000     0.000000     0.000000     0.000000
  0.900     0.008000     0.000000     0.000000     0.000000
  0.920     0.008000     0.000000     0.000000     0.000000
  0.940     0.008000     0.000000     0.000000     0.000000
  0.960     0.008000     0.000000     0.000000     0.000000
  0.980     0.008000     0.000000     0.000000     0.000000
  1.000     0.008000     0.000000     0.000000     0.000000
  zone I =   101, J = 1, K = 1, F = POINT
 -1.000     0.010000     0.000000     0.000000     0.000000
 -0.980     0.010000     0.000000     0.000000     0.000000
 -0.960     0.010000     0.000000     0.000000     0.000000
 -0.940     0.010000     0.000000     0.000000     0.000000
 -0.920     0.010000     0.000000     0.000000     0.000000
 -0.900     0.010000     0.000000     0.000000     0.000000
 -0.880     0.010000     0.000000     0.000000     0.000000
 -0.860     0.010000     0.000000     0.000000     0.000000
 -0.840     0.010000     0.000000     0.000001     0.000001
 -0.820     0.010000     0.000000     0.000046     0.000046
 -0.800     0.010000     0.000000     0.001821     0.001821
 -0.780     0.010000     0.080000     0.032367     0.047633
 -0.760     0.010000     0.160000     0.115341     0.044659
 -0.740     0.010000     0.240000     0.200478     0.039522
 -0.720     0.010000     0.320000     0.281545     0.038455
 -0.700     0.010000     0.400000     0.373488     0.026512
 -0.680     0.010000     0.320000     0.362816     0.042816
 -0.660     0.010000     0.240000     0.282345     0.042345
 -0.640     0.010000     0.160000     0.199774     0.039774
 -0.620     0.010000     0.080000     0.118264     0.038264
 -0.600     0.010000     0.000000     0.030483     0.030483
 -0.580     0.010000     0.000000     0.001180     0.001180
 -0.560     0.010000     0.000000     0.000048     0.000048
 -0.540     0.010000     0.000000     0.000002     0.000002
